SeniorCitizen,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Total_Services,Is_Solo,Is_Auto_Pay,Short_Contract,Charge_Spike
0,4,DSL,No,No,No,No,No,No,No,Electronic check,44.8,169.65,0,0,0,0,1,2.398100474881282
0,7,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,80.3,526.7,1,1,1,0,1,5.067890301385518
0,20,No,No,No,No,No,No,No,No,Mailed check,20.35,393.15,0,0,0,0,0,0.6934828258587125
0,26,DSL,Yes,No,No,Yes,No,Yes,No,Mailed check,45.8,1147.0,0,3,0,0,1,1.6863120649205783
1,36,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.1,3021.6,1,1,0,0,1,0.16899808338656896
0,53,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.95,5718.2,0,5,0,1,0,1.061469594913305
0,3,DSL,No,No,No,Yes,Yes,Yes,Yes,Electronic check,69.35,191.35,1,3,1,0,1,5.587920693102291
0,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),64.35,4539.6,0,6,1,1,0,-2.407841796444174
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),90.8,6397.6,0,6,0,1,0,1.94567853224261
0,12,No,No,No,No,No,No,No,No,Credit card (automatic),24.95,280.4,0,0,1,1,0,1.5852803933005575
1,34,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,79.6,2718.3,1,1,0,0,1,-0.34764859857064323
0,68,Fiber optic,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),84.7,5711.05,0,2,0,1,0,0.7152056587403166
0,50,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Credit card (automatic),70.8,3478.15,0,4,0,1,0,1.2383912321753456
1,1,DSL,No,No,No,No,Yes,No,Yes,Electronic check,36.45,36.45,1,1,1,0,1,0.03641358641358039
1,41,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.4,4133.95,0,4,1,0,1,3.5744103802346388
1,30,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,101.5,2917.65,0,3,0,0,1,4.248241725275818
0,1,DSL,No,Yes,No,No,No,No,No,Electronic check,54.3,54.3,0,1,1,0,1,0.0542457542457484
1,29,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,103.95,2964.8,0,3,0,0,1,1.7190424468121819
0,23,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),91.1,2198.3,0,6,0,1,0,-4.474105473675067
0,60,No,No,No,No,No,No,No,No,Mailed check,19.95,1189.9,0,0,0,0,0,0.11866385560240289
0,72,No,No,No,No,No,No,No,No,Credit card (automatic),26.45,1914.5,0,0,0,1,0,-0.13990847349342417
0,22,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,89.4,2001.5,1,3,0,0,1,-1.5731375846552282
0,72,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),75.1,5336.35,0,5,1,1,0,0.9850571519839946
1,66,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),108.1,7238.6,0,4,1,1,0,-1.5740958470326234
0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,110.15,7998.8,0,5,0,0,0,-0.9429014874793324
1,47,Fiber optic,Yes,No,No,No,No,No,No,Electronic check,80.35,3825.85,1,1,0,0,1,-1.0493319291078933
0,51,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,111.5,5703.25,0,5,1,0,0,-0.32623870120194454
0,70,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.5,7397.0,0,4,0,0,0,0.8300809988428739
0,9,No,No,No,No,No,No,No,Yes,Electronic check,19.9,164.6,0,0,1,0,0,1.6131429841128728
0,59,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed check,111.1,6555.2,0,5,0,0,0,-0.0032016406501611527
0,3,DSL,No,No,No,Yes,Yes,Yes,No,Mailed check,70.7,225.65,0,3,0,0,1,-4.491602799066982
1,38,DSL,No,No,No,No,No,No,Yes,Electronic check,24.85,955.75,0,0,0,0,1,-0.30065393015973285
0,37,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),91.2,3382.3,0,3,1,1,1,-0.21104294478529084
0,37,DSL,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),65.6,2313.8,0,4,1,1,0,3.066554957974091
1,24,DSL,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),40.65,933.3,1,2,0,1,1,1.7641202449897975
0,14,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),59.45,780.85,0,3,0,1,1,3.678983644025429
0,72,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),109.95,7852.4,0,5,0,1,0,0.8904036055054974
0,53,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,60.45,3184.25,1,5,0,0,0,0.3709448878323087
0,8,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.9,764.95,1,1,0,0,1,-10.70679915010625
0,72,DSL,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),38.5,2763.0,0,3,0,1,0,0.1255329787086339
1,17,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,92.55,1614.7,0,2,0,0,1,-2.426766072583959
0,2,Fiber optic,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),73.55,145.4,1,1,0,1,1,0.8863318340829522
0,8,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.15,156.25,1,0,0,1,1,0.621191101112359
0,48,DSL,No,Yes,Yes,No,No,No,No,Mailed check,34.7,1604.5,1,2,0,0,0,1.2736130497281337
0,10,No,No,No,No,No,No,No,Yes,Mailed check,24.5,270.15,0,0,1,0,1,-2.5122987701229853
0,1,No,No,No,No,No,No,No,No,Mailed check,20.6,20.6,0,0,1,0,1,0.02057942057941986
0,29,DSL,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),58.0,1734.5,0,3,1,1,0,-1.808282473018167
1,65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,107.45,7047.5,0,4,0,0,0,-0.971408901401503
0,8,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),65.5,573.15,0,3,1,1,1,-6.13479565054368
0,61,No,No,No,No,No,No,No,No,Bank transfer (automatic),25.45,1538.6,0,0,0,1,0,0.22746266454648278
1,45,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),100.15,4459.8,0,3,1,1,0,1.0455356547632277
0,72,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),104.45,7459.0,0,4,0,1,0,0.854216608102675
0,12,No,No,No,No,No,No,No,Yes,Electronic check,21.15,306.05,0,0,0,0,1,-4.352041496541958
0,7,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,96.2,639.7,0,2,1,0,1,4.827338951578341
0,9,DSL,No,No,No,No,No,No,Yes,Mailed check,44.4,348.15,0,0,1,0,1,5.720964337295854
1,43,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,107.55,4533.9,1,4,0,0,0,2.1129171414618213
0,58,Fiber optic,No,No,Yes,Yes,No,Yes,No,Bank transfer (automatic),94.35,5563.65,0,3,0,1,0,-1.5733461492043261
1,16,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,98.75,1587.55,1,3,0,0,1,-0.46567402037371153
0,2,No,No,No,No,No,No,No,No,Mailed check,20.3,40.25,0,0,0,0,1,0.18505747126436844
0,8,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Electronic check,101.15,842.9,1,4,0,0,1,-4.199331333583302
0,40,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),105.75,4228.55,0,4,0,1,0,0.038892777680544555
0,9,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,81.15,784.45,0,1,1,0,1,-6.001427619153432
0,41,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Electronic check,89.55,3729.75,0,3,1,0,0,-1.4172934806468191
0,26,DSL,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),54.75,1406.9,0,2,1,1,1,0.6405426714357105
0,33,DSL,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),53.75,1857.3,0,2,0,1,0,-2.5301127238568526
0,68,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),105.75,7322.5,0,5,0,1,0,-1.932239967059303
1,65,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),105.85,6725.5,0,5,0,1,0,2.3823610405993776
0,55,DSL,No,Yes,No,Yes,No,Yes,Yes,Electronic check,64.2,3627.3,0,3,1,0,0,-1.7497100052726324
0,20,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,88.7,1761.45,1,2,1,0,1,0.6319034048297709
0,19,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card (automatic),87.7,1725.95,0,2,1,1,0,-3.1346929108994175
0,45,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),89.3,4192.15,0,2,1,1,1,-3.856818737361394
0,70,No,No,No,No,No,No,No,Yes,Credit card (automatic),20.15,1411.2,0,0,0,1,0,-0.009712004114227568
0,2,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.75,164.5,1,1,1,0,1,-2.4588955522238933
0,27,Fiber optic,No,No,No,No,Yes,Yes,Yes,Mailed check,94.55,2724.6,1,2,1,0,1,-6.357373800970336
0,12,No,No,No,No,No,No,No,Yes,Electronic check,20.05,264.55,0,0,0,0,0,-1.993996333638865
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),67.2,4671.7,0,6,0,1,0,2.3161789419591514
0,12,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,94.55,1173.55,0,2,1,0,1,-3.2376843596367024
1,5,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,69.05,318.5,1,0,1,0,1,5.362737452509499
1,71,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,107.5,7713.55,0,5,0,0,1,-1.1400191546597824
1,35,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,73.0,2471.25,0,4,1,0,0,2.394874432159071
0,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),114.75,7842.3,0,6,0,1,0,2.7187433036670967
0,31,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.05,2227.8,0,0,1,0,1,4.187802006386889
0,52,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),96.25,4990.25,1,3,0,1,0,0.2854993173208129
1,37,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,101.1,3744.05,1,3,1,0,1,-0.08780573498015087
0,69,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.7,7220.35,1,4,1,1,0,0.05876291647948051
1,30,Fiber optic,No,No,No,No,No,No,No,Mailed check,77.9,2351.45,0,0,0,0,1,-0.47905403153227155
0,33,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,90.65,2989.6,0,2,1,0,1,0.058805793763824
1,54,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,110.45,6077.75,0,5,0,0,0,-2.0988416881168916
0,59,DSL,Yes,No,No,Yes,No,Yes,No,Bank transfer (automatic),68.7,4070.95,0,3,1,1,0,-0.2979830850324561
1,55,DSL,Yes,Yes,No,No,Yes,No,Yes,Electronic check,44.85,2479.05,0,3,1,0,1,-0.22281685787531558
1,69,DSL,No,No,Yes,No,No,No,Yes,Credit card (automatic),29.8,2134.3,0,1,0,1,0,-1.1314357762930953
0,66,Fiber optic,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),88.9,6000.1,0,2,1,1,0,-2.0092286480507795
0,37,DSL,Yes,No,Yes,Yes,No,No,Yes,Mailed check,58.75,2203.1,0,3,0,0,0,-0.7916340098916237
1,9,No,No,No,No,No,No,No,No,Credit card (automatic),19.85,183.15,0,0,0,1,0,-0.4977391400955469
0,69,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),86.9,6194.1,0,5,0,1,0,-2.868264228054656
0,10,DSL,No,Yes,No,No,Yes,No,Yes,Mailed check,59.65,638.95,0,2,1,0,1,-4.238611138886121
0,40,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,55.25,2139.2,1,2,0,0,1,1.7713369665758378
0,13,DSL,No,No,No,No,Yes,Yes,No,Credit card (automatic),66.4,831.75,0,2,0,1,1,2.4241519883085942
0,6,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,90.1,521.3,1,2,1,0,1,3.2311448091984687
0,69,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.15,1337.5,0,0,0,1,0,0.7662229532905336
1,66,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.1,7181.95,0,5,0,1,0,-0.7157755185527463
0,11,DSL,No,No,Yes,No,No,No,No,Electronic check,53.75,608.0,1,1,1,0,1,-1.5177029360967182
0,46,DSL,Yes,No,Yes,Yes,No,No,No,Mailed check,56.9,2560.1,0,3,0,0,0,1.24686202473859
0,6,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,89.3,577.6,1,2,1,0,1,-6.950624895850694
0,56,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,109.6,5953.0,0,5,0,0,1,3.2983268155925742
0,70,No,No,No,No,No,No,No,No,Credit card (automatic),25.15,1790.15,0,0,0,1,0,-0.4232060970557576
0,33,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,79.15,2531.4,0,4,0,0,0,2.4432335383776262
0,72,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),66.75,4760.3,0,3,0,1,0,0.6356404772156026
0,3,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.2,292.85,1,2,0,0,1,-2.3841386204598507
0,19,DSL,No,No,No,Yes,No,No,No,Mailed check,48.8,953.65,0,1,0,0,1,-1.3894637124361893
1,5,DSL,No,No,No,No,Yes,Yes,No,Electronic check,45.7,198.0,1,2,1,0,1,6.107918416316743
0,71,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),80.7,5705.05,0,5,0,1,0,0.3483148124674358
0,8,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,74.5,609.9,1,1,0,0,1,-1.7279715035620598
0,1,No,No,No,No,No,No,No,No,Credit card (automatic),20.55,20.55,0,0,1,1,1,0.02052947052946763
0,1,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.65,79.65,1,1,1,0,1,0.07957042957042404
0,61,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,115.1,6993.65,0,6,1,0,0,0.4518794773856172
0,71,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),59.7,4122.65,0,5,0,1,0,1.6353248545795225
0,68,Fiber optic,No,Yes,Yes,No,No,No,No,Credit card (automatic),86.45,5762.95,0,2,0,1,0,1.701981588506058
0,46,DSL,No,No,Yes,Yes,No,No,No,Credit card (automatic),33.7,1537.85,0,2,1,1,0,0.2692050172822391
0,33,Fiber optic,Yes,No,No,No,No,No,No,Bank transfer (automatic),80.1,2603.3,0,1,1,1,0,1.214511681464188
0,53,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),104.05,5566.4,0,5,0,1,0,-0.9744335012546941
1,50,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),108.75,5431.9,0,5,0,1,1,0.11417271654566719
0,57,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),41.1,2258.25,0,3,1,1,0,1.4822739951930686
0,54,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),20.35,1092.35,0,0,0,1,0,0.12167089498342776
1,60,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,105.9,6401.25,0,4,0,0,1,-0.7857219046349257
1,28,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),101.3,2812.2,1,3,0,1,1,0.8678725759794332
0,1,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,80.05,80.05,1,1,0,0,1,0.07997002997002767
0,29,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,89.2,2698.35,1,2,0,0,1,-3.8433433329885105
0,10,DSL,No,Yes,No,Yes,No,Yes,Yes,Electronic check,65.5,616.9,0,3,0,0,1,3.8161683831616813
0,43,DSL,Yes,Yes,Yes,No,No,No,Yes,Electronic check,40.45,1912.85,0,3,0,0,1,-4.033849212809002
1,13,Fiber optic,No,No,No,No,No,No,No,Bank transfer (automatic),70.45,849.1,0,0,0,1,1,5.139639258518571
0,43,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,78.8,3460.3,0,5,0,0,0,-1.670221622752976
0,19,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,83.65,1465.75,1,1,0,0,1,6.509323193516138
0,1,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.1,90.1,0,2,0,0,1,0.09000999000997467
0,69,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),82.45,5555.3,0,5,1,1,0,1.9395726148896415
0,61,No,No,No,No,No,No,No,No,Credit card (automatic),20.25,1278.8,0,0,0,1,0,-0.7135907608072003
0,43,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),66.25,2907.35,0,3,0,1,1,-1.3612183437594467
0,6,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.5,146.3,1,0,0,1,1,-4.8792701216463925
0,1,DSL,No,No,No,Yes,No,No,No,Mailed check,51.25,51.25,1,1,1,0,1,0.05119880119879383
0,56,Fiber optic,No,No,No,No,Yes,Yes,No,Mailed check,89.7,4952.95,0,2,0,0,1,1.2560436420778274
0,70,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),64.55,4504.9,0,6,0,1,0,0.1952050684990212
0,1,DSL,No,No,No,No,No,No,Yes,Electronic check,45.6,45.6,1,0,1,0,1,0.045554445554436995
0,49,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,93.65,4520.15,0,3,0,0,0,1.4039233893185923
0,6,DSL,No,No,No,Yes,No,No,Yes,Bank transfer (automatic),49.65,267.35,1,1,1,1,1,5.099091818030324
0,32,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Mailed check,73.6,2316.85,0,5,0,0,0,1.2006999781256695
1,72,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,109.75,8075.35,0,5,0,0,0,-2.406081165539362
0,37,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),61.45,2302.35,0,3,0,1,0,-0.7739939461095631
0,69,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),106.4,7251.9,0,5,0,1,0,1.301523166330938
0,26,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),81.9,2078.55,0,5,0,1,1,1.9588438906195904
0,58,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),105.2,6225.4,0,4,0,1,0,-2.132632195996621
0,24,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),54.6,1242.25,0,1,1,1,0,2.8417399275030277
0,5,No,No,No,No,No,No,No,No,Electronic check,20.55,99.45,0,0,0,0,0,0.6639772045590888
0,15,No,No,No,No,No,No,No,Yes,Electronic check,20.0,288.05,1,0,0,0,1,0.7979468035464272
0,30,No,No,No,No,No,No,No,No,Mailed check,19.7,599.25,0,0,0,0,0,-0.2743341888603723
0,55,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),66.05,3462.1,0,3,0,1,0,3.1038717477863997
0,25,DSL,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),34.0,853.0,1,1,0,1,1,-0.11863525458981172
1,10,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Mailed check,92.5,934.1,1,4,0,0,1,-0.9006599340066117
0,44,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),54.05,2375.2,0,5,0,1,0,0.06940864980341388
0,47,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,58.9,2813.05,0,3,1,0,0,-0.9508542371439006
0,13,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,88.35,1222.8,1,2,0,0,1,-5.704303515114233
0,49,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),107.95,5293.2,1,5,0,1,0,-0.07228525948450226
0,64,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Mailed check,96.9,6314.35,0,4,0,0,0,-1.760177184731475
0,1,No,No,No,No,No,No,No,No,Mailed check,19.1,19.1,0,0,1,0,1,0.019080919080916914
0,20,DSL,No,No,No,Yes,No,No,No,Mailed check,50.0,1003.05,0,1,1,0,1,-0.14999250037497802
0,37,DSL,Yes,No,No,Yes,Yes,No,No,Electronic check,45.4,1593.1,0,3,0,0,0,2.344406907921403
0,30,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,85.45,2509.95,0,1,0,0,1,1.7877887403753334
0,38,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),84.1,3187.65,0,5,1,1,0,0.2166811399699924
1,1,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,74.45,74.45,1,0,1,0,1,0.07437562437561951
0,37,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,64.75,2345.2,1,2,1,0,1,1.367929245155537
0,52,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),66.25,3330.1,0,6,0,1,0,2.210846906790252
0,71,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),76.9,5522.7,0,5,0,1,0,-0.8834115012464423
0,26,Fiber optic,No,Yes,Yes,No,Yes,No,No,Electronic check,89.8,2335.3,1,3,1,0,1,-0.015776316295529114
0,66,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),74.6,4798.4,0,4,1,1,0,1.8980712413448373
0,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),116.95,8594.4,0,6,0,1,0,-2.4150088193219403
0,25,DSL,Yes,No,No,No,Yes,No,Yes,Credit card (automatic),40.65,970.55,0,2,0,1,0,1.82955281788729
0,69,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),114.35,7665.8,0,6,0,1,0,3.253059375951068
0,53,DSL,Yes,Yes,No,No,No,Yes,No,Bank transfer (automatic),69.7,3686.05,0,3,0,1,0,0.15319899624535083
0,12,Fiber optic,No,No,Yes,No,Yes,Yes,No,Mailed check,95.5,1115.15,1,3,1,0,0,2.5785767852678845
0,26,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,98.65,2537.0,0,4,1,0,1,1.0768297373178086
0,21,DSL,No,No,Yes,No,No,Yes,No,Mailed check,61.65,1393.6,0,2,1,0,1,-4.708744821675147
0,1,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,89.35,89.35,0,2,0,0,1,0.0892607392607232
0,48,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Electronic check,95.4,4445.3,0,3,1,0,1,2.7915126768192238
0,26,DSL,Yes,No,Yes,No,No,No,No,Credit card (automatic),35.4,978.6,0,2,0,1,0,-2.2370139610015016
0,60,No,No,No,No,No,No,No,No,Mailed check,19.95,1258.15,0,0,0,0,0,-1.018817186380229
0,18,No,No,No,No,No,No,No,No,Mailed check,19.25,331.35,0,0,1,0,1,0.8426892950391647
1,10,DSL,No,No,No,Yes,No,No,Yes,Electronic check,29.65,291.4,1,1,1,0,1,0.5129137086291351
0,5,Fiber optic,Yes,No,Yes,No,No,No,Yes,Electronic check,84.5,453.75,1,2,0,0,1,-6.231853629274141
0,4,No,No,No,No,No,No,No,Yes,Mailed check,20.4,84.75,0,0,0,0,0,-0.7822044488877786
0,65,No,No,No,No,No,No,No,No,Credit card (automatic),24.75,1715.1,0,0,0,1,0,-1.6357479115705864
0,70,No,No,No,No,No,No,No,No,Mailed check,25.35,1715.15,0,0,0,0,0,0.848207168469024
0,18,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),90.7,1597.25,1,2,1,1,1,1.9688183989778452
0,62,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.0,1250.1,0,0,0,1,0,-0.16257802293511148
0,66,DSL,Yes,No,No,No,Yes,No,Yes,Electronic check,59.75,3996.8,0,2,0,0,0,-0.8066582324510208
0,65,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),82.5,5215.1,0,5,0,1,0,2.268926631897969
1,3,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.3,235.5,1,0,1,0,1,-8.173842052649121
0,34,No,No,No,No,No,No,No,No,Mailed check,20.35,673.2,0,0,1,0,1,0.550582335813651
0,16,Fiber optic,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),90.8,1442.2,0,2,0,1,1,0.6681332416723933
0,54,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),103.95,5639.05,1,4,1,1,0,-0.47491805707302603
1,50,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,104.95,5222.35,0,4,1,0,1,0.5050888982220272
0,71,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,105.25,7291.75,0,5,0,0,0,2.550742243067006
0,10,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.75,799.65,1,0,1,0,1,-5.207004299570045
0,1,DSL,No,No,No,Yes,No,No,Yes,Electronic check,50.8,50.8,1,1,1,0,1,0.05074925074924863
0,18,No,No,No,No,No,No,No,No,Mailed check,23.75,424.5,0,0,1,0,0,0.16797677906783193
0,4,DSL,No,No,No,Yes,Yes,No,Yes,Electronic check,61.3,249.4,0,2,1,0,1,-1.034416395901026
0,58,DSL,Yes,No,Yes,Yes,Yes,No,No,Mailed check,75.8,4415.75,0,4,0,0,0,-0.3323080636540823
0,56,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,98.0,5270.6,0,3,0,0,0,3.883823503151717
0,2,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,80.25,144.55,1,1,1,0,1,8.011119440279856
0,32,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,78.9,2447.95,1,1,0,0,1,2.4039530014687074
0,56,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Mailed check,52.0,2884.9,0,4,0,0,0,0.4848484848484844
0,36,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.75,3050.15,1,1,1,0,1,0.02596455654008878
0,4,DSL,No,No,No,Yes,Yes,No,Yes,Mailed check,64.4,253.0,0,2,1,0,1,1.165808547863044
0,53,Fiber optic,No,No,No,No,Yes,No,No,Bank transfer (automatic),85.45,4517.25,1,1,1,1,1,0.22047602875417738
0,10,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),45.8,436.2,0,0,1,1,1,2.184361563843609
0,4,DSL,No,No,No,Yes,No,No,No,Electronic check,30.5,118.4,0,1,1,0,1,0.9073981504623845
